timestamp,top_temp,bottom_temp
"17/10/2019, 22:42:09",22.875,22.875
"17/10/2019, 22:42:31",22.875,22.875
"17/10/2019, 22:42:52",22.875,22.875
"17/10/2019, 22:43:13",22.875,22.875
"17/10/2019, 22:43:35",22.875,22.875
"17/10/2019, 22:43:56",22.875,22.875
"17/10/2019, 22:44:18",22.875,22.875
"17/10/2019, 22:44:39",22.875,22.875
"17/10/2019, 22:45:00",22.875,22.875
"17/10/2019, 22:45:22",22.875,22.875
"17/10/2019, 22:45:43",22.875,22.875
"17/10/2019, 22:46:04",22.875,22.875
"17/10/2019, 22:46:26",22.875,22.75
"17/10/2019, 22:46:47",22.875,22.75
"17/10/2019, 22:47:09",22.875,22.75
"17/10/2019, 22:47:30",22.875,22.75
"17/10/2019, 22:47:51",22.875,22.75
"17/10/2019, 22:48:13",22.875,22.75
"17/10/2019, 22:48:34",22.875,22.75
"17/10/2019, 22:48:55",22.875,22.75
"17/10/2019, 22:49:17",22.875,22.75
"17/10/2019, 22:49:38",22.875,22.875
"17/10/2019, 22:49:59",22.875,22.875
"17/10/2019, 22:50:21",22.875,22.75
"17/10/2019, 22:50:42",22.875,22.75
"17/10/2019, 22:51:04",22.875,22.875
"17/10/2019, 22:51:25",22.875,22.75
"17/10/2019, 22:51:46",22.875,22.75
"17/10/2019, 22:52:08",22.875,22.75
"17/10/2019, 22:52:29",22.875,22.75
"17/10/2019, 22:52:50",22.875,22.75
"17/10/2019, 22:53:12",22.875,22.75
"17/10/2019, 22:53:33",22.875,22.75
"17/10/2019, 22:53:55",22.875,22.75
"17/10/2019, 22:54:16",22.875,22.75
"17/10/2019, 22:54:37",22.875,22.75
"17/10/2019, 22:54:59",22.875,22.75
"17/10/2019, 22:55:20",22.875,22.75
"17/10/2019, 22:55:41",22.875,22.75
"17/10/2019, 22:56:03",22.75,22.75
"17/10/2019, 22:56:24",22.75,22.75
"17/10/2019, 22:56:45",22.75,22.75
"17/10/2019, 22:57:07",22.75,22.75
"17/10/2019, 22:57:28",22.75,22.75
"17/10/2019, 22:57:50",22.75,22.75
"17/10/2019, 22:58:11",22.75,22.75
"17/10/2019, 22:58:32",22.75,22.75
"17/10/2019, 22:58:54",22.75,22.75
"17/10/2019, 22:59:15",22.75,22.75
"17/10/2019, 22:59:36",22.75,22.75
"17/10/2019, 22:59:58",22.875,22.75
"17/10/2019, 23:00:19",22.875,22.75
"17/10/2019, 23:00:41",22.75,22.75
"17/10/2019, 23:01:02",22.75,22.75
"17/10/2019, 23:01:23",22.75,22.625
"17/10/2019, 23:01:45",22.75,22.75
"17/10/2019, 23:02:06",22.75,22.625
"17/10/2019, 23:02:27",22.75,22.625
"17/10/2019, 23:02:49",22.75,22.625
"17/10/2019, 23:03:10",22.75,22.625
"17/10/2019, 23:03:31",22.75,22.625
"17/10/2019, 23:03:53",22.75,22.625
"17/10/2019, 23:04:14",22.75,22.625
"17/10/2019, 23:04:36",22.75,22.625
"17/10/2019, 23:04:57",22.75,22.75
"17/10/2019, 23:05:18",22.75,22.75
"17/10/2019, 23:05:40",22.75,22.625
"17/10/2019, 23:06:01",22.75,22.75
"17/10/2019, 23:06:22",22.75,22.75
"17/10/2019, 23:06:44",22.75,22.75
"17/10/2019, 23:07:05",22.75,22.75
"17/10/2019, 23:07:27",22.75,22.75
"17/10/2019, 23:07:48",22.75,22.625
"17/10/2019, 23:08:09",22.75,22.625
"17/10/2019, 23:08:31",22.75,22.625
"17/10/2019, 23:08:52",22.75,22.625
"17/10/2019, 23:09:13",22.75,22.625
"17/10/2019, 23:09:35",22.75,22.625
"17/10/2019, 23:09:56",22.75,22.625
"17/10/2019, 23:10:18",22.75,22.625
"17/10/2019, 23:10:39",22.75,22.625
"17/10/2019, 23:11:00",22.75,22.625
"17/10/2019, 23:11:22",22.625,22.625
"17/10/2019, 23:11:43",22.75,22.625
"17/10/2019, 23:12:04",22.75,22.625
"17/10/2019, 23:12:26",22.75,22.625
"17/10/2019, 23:12:47",22.75,22.625
"17/10/2019, 23:13:08",22.75,22.625
"17/10/2019, 23:13:30",22.75,22.625
"17/10/2019, 23:13:51",22.75,22.625
"17/10/2019, 23:14:13",22.75,22.625
"17/10/2019, 23:14:34",22.75,22.625
"17/10/2019, 23:14:55",22.75,22.625
"17/10/2019, 23:15:17",22.75,22.625
"17/10/2019, 23:15:38",22.75,22.625
"17/10/2019, 23:15:59",22.75,22.625
"17/10/2019, 23:16:21",22.625,22.625
"17/10/2019, 23:16:42",22.75,22.625
"17/10/2019, 23:17:04",22.75,22.625
"17/10/2019, 23:17:25",22.625,22.625
"17/10/2019, 23:17:46",22.625,22.625
"17/10/2019, 23:18:08",22.625,22.625
"17/10/2019, 23:18:29",22.625,22.625
"17/10/2019, 23:18:50",22.625,22.625
"17/10/2019, 23:19:12",22.625,22.625
"17/10/2019, 23:19:33",22.625,22.625
"17/10/2019, 23:19:54",22.625,22.625
"17/10/2019, 23:20:16",22.625,22.625
"17/10/2019, 23:20:37",22.625,22.625
"17/10/2019, 23:20:59",22.625,22.625
"17/10/2019, 23:21:20",22.625,22.625
"17/10/2019, 23:21:41",22.625,22.625
"17/10/2019, 23:22:03",22.625,22.625
"17/10/2019, 23:22:24",22.625,22.625
"17/10/2019, 23:22:45",22.625,22.625
"17/10/2019, 23:23:07",22.625,22.625
"17/10/2019, 23:23:28",22.625,22.625
"17/10/2019, 23:23:50",22.625,22.625
"17/10/2019, 23:24:11",22.625,22.625
"17/10/2019, 23:24:32",22.625,22.625
"17/10/2019, 23:24:54",22.625,22.625
"17/10/2019, 23:25:15",22.625,22.625
"17/10/2019, 23:25:36",22.625,22.625
"17/10/2019, 23:25:58",22.625,22.625
"17/10/2019, 23:26:19",22.625,22.625
"17/10/2019, 23:26:40",22.625,22.625
"17/10/2019, 23:27:02",22.625,22.625
"17/10/2019, 23:27:23",22.625,22.625
"17/10/2019, 23:27:45",22.625,22.625
"17/10/2019, 23:28:06",22.625,22.625
"17/10/2019, 23:28:27",22.75,22.625
"17/10/2019, 23:28:49",22.75,22.625
"17/10/2019, 23:29:10",22.625,22.625
"17/10/2019, 23:29:31",22.625,22.625
"17/10/2019, 23:29:53",22.625,22.625
"17/10/2019, 23:30:14",22.625,22.625
"17/10/2019, 23:30:36",22.625,22.625
"17/10/2019, 23:30:57",22.625,22.625
"17/10/2019, 23:31:18",22.625,22.625
"17/10/2019, 23:31:40",22.625,22.625
"17/10/2019, 23:32:01",22.625,22.625
"17/10/2019, 23:32:22",22.625,22.625
"17/10/2019, 23:32:44",22.625,22.625
"17/10/2019, 23:33:05",22.625,22.625
"17/10/2019, 23:33:26",22.625,22.625
"17/10/2019, 23:33:48",22.625,22.625
"17/10/2019, 23:34:09",22.625,22.625
"17/10/2019, 23:34:31",22.625,22.5
"17/10/2019, 23:34:52",22.625,22.5
"17/10/2019, 23:35:13",22.625,22.5
"17/10/2019, 23:35:35",22.625,22.5
"17/10/2019, 23:35:56",22.625,22.5
"17/10/2019, 23:36:17",22.625,22.5
"17/10/2019, 23:36:39",22.625,22.5
"17/10/2019, 23:37:00",22.625,22.5
"17/10/2019, 23:37:22",22.625,22.5
"17/10/2019, 23:37:43",22.625,22.5
"17/10/2019, 23:38:04",22.625,22.5
"17/10/2019, 23:38:26",22.625,22.5
"17/10/2019, 23:38:47",22.625,22.625
"17/10/2019, 23:39:08",22.625,22.5
"17/10/2019, 23:39:30",22.625,22.5
"17/10/2019, 23:39:51",22.625,22.5
"17/10/2019, 23:40:12",22.625,22.5
"17/10/2019, 23:40:34",22.625,22.5
"17/10/2019, 23:40:55",22.625,22.5
"17/10/2019, 23:41:17",22.625,22.5
"17/10/2019, 23:41:38",22.625,22.5
"17/10/2019, 23:41:59",22.625,22.5
"17/10/2019, 23:42:21",22.625,22.5
"17/10/2019, 23:42:42",22.625,22.5
"17/10/2019, 23:43:03",22.625,22.5
"17/10/2019, 23:43:25",22.625,22.5
"17/10/2019, 23:43:46",22.625,22.5
"17/10/2019, 23:44:08",22.625,22.5
"17/10/2019, 23:44:29",22.625,22.5
"17/10/2019, 23:44:50",22.625,22.5
"17/10/2019, 23:45:12",22.625,22.5
"17/10/2019, 23:45:33",22.625,22.5
"17/10/2019, 23:45:54",22.625,22.5
"17/10/2019, 23:46:16",22.625,22.5
"17/10/2019, 23:46:37",22.5,22.5
"17/10/2019, 23:46:58",22.625,22.5
"17/10/2019, 23:47:20",22.5,22.5
"17/10/2019, 23:47:41",22.5,22.5
"17/10/2019, 23:48:03",22.625,22.5
"17/10/2019, 23:48:24",22.625,22.5
"17/10/2019, 23:48:45",22.5,22.5
"17/10/2019, 23:49:07",22.5,22.5
"17/10/2019, 23:49:28",22.5,22.5
"17/10/2019, 23:49:49",22.5,22.5
"17/10/2019, 23:50:11",22.625,22.5
"17/10/2019, 23:50:32",22.5,22.5
"17/10/2019, 23:50:54",22.5,22.5
"17/10/2019, 23:51:15",22.5,22.5
"17/10/2019, 23:51:36",22.5,22.5
"17/10/2019, 23:51:58",22.625,22.5
"17/10/2019, 23:52:19",22.5,22.5
"17/10/2019, 23:52:40",22.5,22.5
